customer_id,health_segment,health_score,churn_probability,clv,intervention_cost,retention_uplift_prob,expected_clv_saved,expected_net_value,expected_roi,score_confidence
TW-121245,At Risk,69.59,0.0,3856.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-143509,At Risk,69.59,0.0,3855.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-142723,At Risk,69.59,0.0,3876.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-132920,At Risk,69.59,0.0,3413.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-134901,At Risk,69.59,0.0,3800.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-144944,At Risk,69.59,0.0,3864.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-131953,At Risk,69.59,0.0,3796.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-127260,At Risk,69.59,0.0,4102.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-144178,At Risk,69.59,0.0,3865.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-120862,At Risk,69.59,0.0,3823.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-139561,At Risk,69.59,0.0,3421.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-131150,At Risk,69.59,0.0,3799.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-137862,At Risk,69.59,0.0,3802.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-137840,At Risk,69.59,0.0,3416.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-138212,At Risk,69.59,0.0,3798.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-126963,At Risk,69.59,0.0,4104.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-127865,At Risk,69.59,0.0,4093.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-129034,At Risk,69.59,0.0,4102.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-116913,At Risk,69.59,0.0,3843.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-125317,At Risk,69.59,0.0,4092.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-137332,At Risk,69.59,0.0,3910.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-133273,At Risk,69.59,0.0,3412.6666666666665,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-149241,At Risk,69.59,0.0,3858.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-119138,At Risk,69.59,0.0,3880.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-129053,At Risk,69.59,0.0,4103.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-128042,At Risk,69.59,0.0,4092.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-139774,At Risk,69.59,0.0,3810.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-136086,At Risk,69.59,0.0,3416.666666666667,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-121601,At Risk,69.59,0.0,4008.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-123931,At Risk,69.59,0.0,4098.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-127801,At Risk,69.59,0.0,4122.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-138346,At Risk,69.59,0.0,3801.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-139608,At Risk,69.59,0.0,3796.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-128785,At Risk,69.59,0.0,4096.333333333334,20.0,0.16,0.0,-20.0,-1.0,High
TW-119586,At Risk,69.59,0.0,4104.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-128777,At Risk,69.59,0.0,2690.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-135485,At Risk,69.59,0.0,3793.333333333334,20.0,0.16,0.0,-20.0,-1.0,High
TW-115980,At Risk,69.59,0.0,4113.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-122091,At Risk,69.59,0.0,4094.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-117506,At Risk,69.59,0.0,4104.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-116500,At Risk,69.59,0.0,4111.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-145624,At Risk,69.59,0.0,3921.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-119305,At Risk,69.59,0.0,3644.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-137925,At Risk,69.59,0.0,3804.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-118648,At Risk,69.59,0.0,4125.333333333334,20.0,0.16,0.0,-20.0,-1.0,High
TW-125331,At Risk,69.59,0.0,4092.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-119822,At Risk,69.59,0.0,4096.333333333334,20.0,0.16,0.0,-20.0,-1.0,High
TW-115906,At Risk,69.59,0.0,3645.333333333334,20.0,0.16,0.0,-20.0,-1.0,High
TW-148167,At Risk,69.59,0.0,3854.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-147472,At Risk,69.59,0.0,3856.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-119960,At Risk,69.59,0.0,4098.333333333334,20.0,0.16,0.0,-20.0,-1.0,High
TW-136601,At Risk,69.59,0.0,3802.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-143409,At Risk,69.59,0.0,3875.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-118983,At Risk,69.59,0.0,3646.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-132736,At Risk,69.59,0.0,3414.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-148780,At Risk,69.59,0.0,3875.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-134166,At Risk,69.59,0.0,3795.333333333334,20.0,0.16,0.0,-20.0,-1.0,High
TW-132868,At Risk,69.59,0.0,3801.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-133327,At Risk,69.59,0.0,3796.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-141236,At Risk,69.59,0.0,3468.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-121755,At Risk,69.59,0.0,4089.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-133403,At Risk,69.59,0.0,3416.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-149310,At Risk,69.59,0.0,3866.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-117368,At Risk,69.59,0.0,3781.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-139413,At Risk,69.59,0.0,3415.666666666667,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-145173,At Risk,69.59,0.0,3854.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-116078,At Risk,69.59,0.0,3649.666666666667,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-120578,At Risk,69.59,0.0,4100.333333333334,20.0,0.16,0.0,-20.0,-1.0,High
TW-124418,At Risk,69.59,0.0,4096.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-145417,At Risk,69.59,0.0,3853.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-139522,At Risk,69.59,0.0,3791.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-133680,At Risk,69.59,0.0,3445.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-130109,At Risk,69.59,0.0,4103.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-126223,At Risk,69.59,0.0,4113.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-138954,At Risk,69.59,0.0,3800.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-121692,At Risk,69.59,0.0,3496.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-121710,At Risk,69.59,0.0,3633.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-135489,At Risk,69.59,0.0,3797.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-126402,At Risk,69.59,0.0,4080.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-147439,At Risk,69.59,0.0,3460.0000000000005,20.0,0.16,0.0,-20.0,-1.0,High
TW-148231,At Risk,69.59,0.0,3853.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-139017,At Risk,69.59,0.0,3420.0000000000005,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-126750,At Risk,69.59,0.0,3632.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-123797,At Risk,69.59,0.0,4104.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-129883,At Risk,69.59,0.0,4093.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-129020,At Risk,69.59,0.0,3645.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-137803,At Risk,69.59,0.0,3809.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-133154,At Risk,69.59,0.0,3412.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-132408,At Risk,69.59,0.0,3791.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-135422,At Risk,69.59,0.0,3804.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-147599,At Risk,69.59,0.0,3862.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-129888,At Risk,69.59,0.0,3863.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-146153,At Risk,69.59,0.0,3476.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-137564,At Risk,69.59,0.0,3415.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-116355,At Risk,69.58,0.0,3629.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-149089,At Risk,69.58,0.0,3448.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-132536,At Risk,69.58,0.0,3795.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-141049,At Risk,69.58,0.0,3859.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-144036,At Risk,69.58,0.0,3454.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-130802,At Risk,69.58,0.0,3779.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-132958,At Risk,69.58,0.0,3410.0000000000005,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-132394,At Risk,69.58,0.0,3784.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-145367,At Risk,69.58,0.0,3842.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-141064,At Risk,69.58,0.0,3861.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-139364,At Risk,69.58,0.0,3790.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-134684,At Risk,69.58,0.0,3408.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-118288,At Risk,69.58,0.0,4078.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-133218,At Risk,69.58,0.0,3794.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-123628,At Risk,69.58,0.0,4088.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-147039,At Risk,69.58,0.0,3469.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-143767,At Risk,69.58,0.0,3461.6666666666665,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-147980,At Risk,69.58,0.0,3846.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-131954,At Risk,69.58,0.0,3788.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-122422,At Risk,69.58,0.0,2699.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-149157,At Risk,69.58,0.0,3843.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-145642,At Risk,69.58,0.0,3449.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-117518,At Risk,69.58,0.0,3777.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-138227,At Risk,69.58,0.0,3783.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-144202,At Risk,69.58,0.0,3840.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-147844,At Risk,69.58,0.0,3822.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-125057,At Risk,69.58,0.0,3632.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-144614,At Risk,69.58,0.0,3454.0000000000005,20.0,0.16,0.0,-20.0,-1.0,High
TW-122504,At Risk,69.58,0.0,4090.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-122499,At Risk,69.58,0.0,4076.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-138172,At Risk,69.58,0.0,3402.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-129989,At Risk,69.58,0.0,4077.6666666666674,20.0,0.16,0.0,-20.0,-1.0,High
TW-136798,At Risk,69.58,0.0,3806.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-133838,At Risk,69.58,0.0,3783.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-117689,At Risk,69.58,0.0,4083.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-135503,At Risk,69.58,0.0,3784.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-140451,At Risk,69.58,0.0,3849.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-135381,At Risk,69.58,0.0,3788.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-142736,At Risk,69.58,0.0,3472.333333333334,20.0,0.16,0.0,-20.0,-1.0,High
TW-147824,At Risk,69.58,0.0,2681.0000000000005,20.0,0.16,0.0,-20.0,-1.0,High
TW-129122,At Risk,69.58,0.0,4087.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-135797,At Risk,69.58,0.0,2650.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-148708,At Risk,69.58,0.0,3495.666666666667,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-132934,At Risk,69.58,0.0,3781.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-142549,At Risk,69.58,0.0,3862.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-124347,At Risk,69.58,0.0,4088.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-142122,At Risk,69.58,0.0,3799.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-147230,At Risk,69.58,0.0,3855.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-141225,At Risk,69.58,0.0,3852.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-126950,At Risk,69.58,0.0,4079.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-120466,At Risk,69.58,0.0,4090.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-140314,At Risk,69.58,0.0,3850.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-149397,At Risk,69.58,0.0,3457.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-117867,At Risk,69.58,0.0,4076.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-124063,At Risk,69.58,0.0,4077.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-140325,At Risk,69.58,0.0,3855.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-137931,At Risk,69.58,0.0,3400.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-137386,At Risk,69.58,0.0,3416.333333333334,20.0,0.16,0.0,-20.0,-1.0,High
TW-121101,At Risk,69.58,0.0,3441.666666666667,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-139924,At Risk,69.58,0.0,3465.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-146371,At Risk,69.58,0.0,3856.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-121844,At Risk,69.58,0.0,4023.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-120552,At Risk,69.58,0.0,4080.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-147959,At Risk,69.58,0.0,3865.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-140019,At Risk,69.58,0.0,3457.666666666667,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-147568,At Risk,69.58,0.0,3454.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-146783,At Risk,69.58,0.0,3463.6666666666665,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-146006,At Risk,69.58,0.0,3846.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-148292,At Risk,69.58,0.0,2689.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-116574,At Risk,69.58,0.0,3437.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-120615,At Risk,69.58,0.0,4087.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-121854,At Risk,69.58,0.0,3883.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-144145,At Risk,69.58,0.0,3859.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-126966,At Risk,69.58,0.0,3864.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-145484,At Risk,69.58,0.0,3850.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-130189,At Risk,69.58,0.0,4082.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-149199,At Risk,69.58,0.0,3862.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-137036,At Risk,69.58,0.0,3782.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-132404,At Risk,69.58,0.0,2653.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-139492,At Risk,69.58,0.0,3405.0000000000005,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-144249,At Risk,69.58,0.0,3847.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-140144,At Risk,69.58,0.0,3456.0000000000005,20.0,0.16,0.0,-20.0,-1.0,High
TW-120674,At Risk,69.58,0.0,4079.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-137553,At Risk,69.58,0.0,3779.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-122748,At Risk,69.58,0.0,4087.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-130164,At Risk,69.58,0.0,3822.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-116452,At Risk,69.58,0.0,2683.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-141188,At Risk,69.58,0.0,3459.0000000000005,20.0,0.16,0.0,-20.0,-1.0,High
TW-133519,At Risk,69.58,0.0,3829.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-134239,At Risk,69.58,0.0,3791.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-127921,At Risk,69.58,0.0,3634.6666666666656,20.0,0.16,0.0,-20.0,-1.0,High
TW-134595,At Risk,69.58,0.0,3776.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-135109,At Risk,69.58,0.0,3782.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-145313,At Risk,69.58,0.0,3842.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-140108,At Risk,69.58,0.0,2692.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-142026,At Risk,69.58,0.0,3463.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-122022,At Risk,69.58,0.0,4088.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-137703,At Risk,69.58,0.0,3786.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-124194,At Risk,69.58,0.0,4077.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-118803,At Risk,69.58,0.0,3433.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-136320,At Risk,69.58,0.0,3788.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-146279,At Risk,69.58,0.0,3845.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-142416,At Risk,69.58,0.0,3458.0000000000005,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-138362,At Risk,69.58,0.0,3777.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-127763,At Risk,69.58,0.0,4083.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-122791,At Risk,69.58,0.0,3626.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-119594,At Risk,69.58,0.0,4080.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-116279,At Risk,69.57,0.0,3814.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-127725,At Risk,69.57,0.0,4075.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-131961,At Risk,69.57,0.0,3764.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-115718,At Risk,69.57,0.0,4083.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-124401,At Risk,69.57,0.0,4074.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-132188,At Risk,69.57,0.0,3765.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-140115,At Risk,69.57,0.0,2681.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-127686,At Risk,69.57,0.0,4067.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-144700,At Risk,69.57,0.0,3837.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-134539,At Risk,69.57,0.0,3840.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-135129,At Risk,69.57,0.0,3398.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-147154,At Risk,69.57,0.0,3828.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-139447,At Risk,69.57,0.0,3762.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-139444,At Risk,69.57,0.0,3770.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-126288,At Risk,69.57,0.0,3822.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-145672,At Risk,69.57,0.0,3444.666666666667,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-147761,At Risk,69.57,0.0,3834.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-128165,At Risk,69.57,0.0,4076.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-140765,At Risk,69.57,0.0,3848.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-138959,At Risk,69.57,0.0,3764.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-132747,At Risk,69.57,0.0,3842.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-120206,At Risk,69.57,0.0,4073.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-137063,At Risk,69.57,0.0,3764.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-120892,At Risk,69.57,0.0,4071.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-133097,At Risk,69.57,0.0,3768.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-138587,At Risk,69.57,0.0,3824.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-141125,At Risk,69.57,0.0,3835.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-136566,At Risk,69.57,0.0,3393.666666666667,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-133515,At Risk,69.57,0.0,3762.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-133556,At Risk,69.57,0.0,3390.666666666667,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-143955,At Risk,69.57,0.0,2672.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-141198,At Risk,69.57,0.0,2678.6666666666674,20.0,0.16,0.0,-20.0,-1.0,High
TW-121258,At Risk,69.57,0.0,4083.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-143468,At Risk,69.57,0.0,3464.9999999999995,20.0,0.16,0.0,-20.0,-1.0,High
TW-129136,At Risk,69.57,0.0,4072.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-136610,At Risk,69.57,0.0,3774.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-127897,At Risk,69.57,0.0,4138.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-134443,At Risk,69.57,0.0,3778.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-143839,At Risk,69.57,0.0,3836.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-122913,At Risk,69.57,0.0,3624.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-124213,At Risk,69.57,0.0,4071.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-118082,At Risk,69.57,0.0,3856.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-143530,At Risk,69.57,0.0,3836.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-126233,At Risk,69.57,0.0,3811.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-139523,At Risk,69.57,0.0,3768.333333333334,20.0,0.16,0.0,-20.0,-1.0,High
TW-139510,At Risk,69.57,0.0,3762.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-127440,At Risk,69.57,0.0,4065.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-115904,At Risk,69.57,0.0,4079.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-131758,At Risk,69.57,0.0,3410.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-132113,At Risk,69.57,0.0,3397.333333333334,20.0,0.16,0.0,-20.0,-1.0,High
TW-146859,At Risk,69.57,0.0,3830.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-116028,At Risk,69.57,0.0,4142.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-118652,At Risk,69.57,0.0,4083.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-147131,At Risk,69.57,0.0,3831.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-138606,At Risk,69.57,0.0,3762.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-121099,At Risk,69.57,0.0,3813.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-117870,At Risk,69.57,0.0,3763.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-134873,At Risk,69.57,0.0,3394.666666666667,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-135228,At Risk,69.57,0.0,3773.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-130768,At Risk,69.57,0.0,3783.3333333333335,20.0,0.16,0.0,-20.0,-1.0,High
TW-129914,At Risk,69.57,0.0,4067.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-129696,At Risk,69.57,0.0,3628.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-118556,At Risk,69.57,0.0,4065.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-118639,At Risk,69.57,0.0,3637.000000000001,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-140869,At Risk,69.57,0.0,3845.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-129829,At Risk,69.57,0.0,4066.000000000001,20.0,0.16,0.0,-20.0,-1.0,High
TW-146443,At Risk,69.57,0.0,3827.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-124993,At Risk,69.57,0.0,3624.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-130935,At Risk,69.57,0.0,3397.666666666667,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-139300,At Risk,69.57,0.0,3834.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-133179,At Risk,69.57,0.0,3398.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-133176,At Risk,69.57,0.0,3400.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
